"Store","Dept","Date","Temperature","Fuel_Price","CPI","Unemployment","IsHoliday","Weekly_Sales","Name"
2,1,"2010-04-30",66.98,2.78,210.0505833,8.2,FALSE,24066.2,"Candy and Tobacco"
2,2,"2010-04-30",66.98,2.78,210.0505833,8.2,FALSE,65054.02,"Health and Beauty Aids"
2,3,"2010-04-30",66.98,2.78,210.0505833,8.2,FALSE,11867.75,"Stationery"
2,1,"2010-05-07",71.28,2.835,210.0011018,8.2,FALSE,26191.58,"Candy and Tobacco"
2,2,"2010-05-07",71.28,2.835,210.0011018,8.2,FALSE,68976.37,"Health and Beauty Aids"
2,3,"2010-05-07",71.28,2.835,210.0011018,8.2,FALSE,12060.55,"Stationery"
2,1,"2010-05-14",73.31,2.854,209.9984585,8.2,FALSE,25876.55,"Candy and Tobacco"
2,2,"2010-05-14",73.31,2.854,209.9984585,8.2,FALSE,62666.91,"Health and Beauty Aids"
2,3,"2010-05-14",73.31,2.854,209.9984585,8.2,FALSE,10855.62,"Stationery"
2,1,"2010-05-21",74.83,2.826,210.2768443,8.2,FALSE,22689.01,"Candy and Tobacco"
2,2,"2010-05-21",74.83,2.826,210.2768443,8.2,FALSE,69699.5,"Health and Beauty Aids"
2,3,"2010-05-21",74.83,2.826,210.2768443,8.2,FALSE,11486.91,"Stationery"
2,1,"2010-05-28",81.13,2.759,210.5552301,8.2,FALSE,22899.73,"Candy and Tobacco"
2,2,"2010-05-28",81.13,2.759,210.5552301,8.2,FALSE,68750.86,"Health and Beauty Aids"
2,3,"2010-05-28",81.13,2.759,210.5552301,8.2,FALSE,9264.33,"Stationery"
2,1,"2010-06-04",81.81,2.705,210.833616,8.2,FALSE,23869.17,"Candy and Tobacco"
2,2,"2010-06-04",81.81,2.705,210.833616,8.2,FALSE,68994.35,"Health and Beauty Aids"
2,3,"2010-06-04",81.81,2.705,210.833616,8.2,FALSE,11859.68,"Stationery"
2,1,"2010-06-11",83.4,2.668,211.1120018,8.2,FALSE,24549.01,"Candy and Tobacco"
2,2,"2010-06-11",83.4,2.668,211.1120018,8.2,FALSE,72603.29,"Health and Beauty Aids"
2,3,"2010-06-11",83.4,2.668,211.1120018,8.2,FALSE,12166.23,"Stationery"
2,1,"2010-06-18",85.81,2.637,211.1096543,8.2,FALSE,23918.56,"Candy and Tobacco"
2,2,"2010-06-18",85.81,2.637,211.1096543,8.2,FALSE,69633.65,"Health and Beauty Aids"
2,3,"2010-06-18",85.81,2.637,211.1096543,8.2,FALSE,10593.34,"Stationery"
2,1,"2010-06-25",86.26,2.653,210.9950134,8.2,FALSE,23757.36,"Candy and Tobacco"
2,2,"2010-06-25",86.26,2.653,210.9950134,8.2,FALSE,68587.69,"Health and Beauty Aids"
2,3,"2010-06-25",86.26,2.653,210.9950134,8.2,FALSE,10615.94,"Stationery"
2,1,"2010-07-02",82.74,2.669,210.8803726,8.099,FALSE,23803.34,"Candy and Tobacco"
2,2,"2010-07-02",82.74,2.669,210.8803726,8.099,FALSE,72107.47,"Health and Beauty Aids"
2,3,"2010-07-02",82.74,2.669,210.8803726,8.099,FALSE,11663.03,"Stationery"
2,1,"2010-07-09",82.59,2.642,210.7657317,8.099,FALSE,23707.54,"Candy and Tobacco"
2,2,"2010-07-09",82.59,2.642,210.7657317,8.099,FALSE,66045.13,"Health and Beauty Aids"
2,3,"2010-07-09",82.59,2.642,210.7657317,8.099,FALSE,13839.77,"Stationery"
2,1,"2010-07-16",85.32,2.623,210.7577954,8.099,FALSE,23727.77,"Candy and Tobacco"
2,2,"2010-07-16",85.32,2.623,210.7577954,8.099,FALSE,69430.49,"Health and Beauty Aids"
2,3,"2010-07-16",85.32,2.623,210.7577954,8.099,FALSE,21138.74,"Stationery"
2,1,"2010-07-23",87.66,2.608,210.8921319,8.099,FALSE,21139.52,"Candy and Tobacco"
2,2,"2010-07-23",87.66,2.608,210.8921319,8.099,FALSE,66465.49,"Health and Beauty Aids"
2,3,"2010-07-23",87.66,2.608,210.8921319,8.099,FALSE,25107.25,"Stationery"
2,1,"2010-07-30",83.49,2.64,211.0264684,8.099,FALSE,22749.21,"Candy and Tobacco"
2,2,"2010-07-30",83.49,2.64,211.0264684,8.099,FALSE,67829.52,"Health and Beauty Aids"
2,3,"2010-07-30",83.49,2.64,211.0264684,8.099,FALSE,34165.46,"Stationery"
2,1,"2010-08-06",89.53,2.627,211.1608049,8.099,FALSE,22795.72,"Candy and Tobacco"
2,2,"2010-08-06",89.53,2.627,211.1608049,8.099,FALSE,69920.91,"Health and Beauty Aids"
2,3,"2010-08-06",89.53,2.627,211.1608049,8.099,FALSE,41201.05,"Stationery"
2,1,"2010-08-13",89.05,2.692,211.2951413,8.099,FALSE,21933.3,"Candy and Tobacco"
2,2,"2010-08-13",89.05,2.692,211.2951413,8.099,FALSE,69947,"Health and Beauty Aids"
2,3,"2010-08-13",89.05,2.692,211.2951413,8.099,FALSE,44340.16,"Stationery"
2,1,"2010-08-20",88.7,2.664,211.2596586,8.099,FALSE,22126.52,"Candy and Tobacco"
2,2,"2010-08-20",88.7,2.664,211.2596586,8.099,FALSE,69472.79,"Health and Beauty Aids"
2,3,"2010-08-20",88.7,2.664,211.2596586,8.099,FALSE,67235.4,"Stationery"
2,1,"2010-08-27",87.12,2.619,211.2241759,8.099,FALSE,21264.66,"Candy and Tobacco"
2,2,"2010-08-27",87.12,2.619,211.2241759,8.099,FALSE,69300.7,"Health and Beauty Aids"
2,3,"2010-08-27",87.12,2.619,211.2241759,8.099,FALSE,66752.04,"Stationery"
2,1,"2010-09-03",81.83,2.577,211.1886931,8.099,FALSE,23901.32,"Candy and Tobacco"
2,2,"2010-09-03",81.83,2.577,211.1886931,8.099,FALSE,70081.13,"Health and Beauty Aids"
2,3,"2010-09-03",81.83,2.577,211.1886931,8.099,FALSE,27296.57,"Stationery"
2,1,"2010-09-10",79.09,2.565,211.1532104,8.099,TRUE,25710.17,"Candy and Tobacco"
2,2,"2010-09-10",79.09,2.565,211.1532104,8.099,TRUE,65663.65,"Health and Beauty Aids"
2,3,"2010-09-10",79.09,2.565,211.1532104,8.099,TRUE,16018.45,"Stationery"
2,1,"2010-09-17",82.05,2.582,211.1806415,8.099,FALSE,26266.39,"Candy and Tobacco"
2,2,"2010-09-17",82.05,2.582,211.1806415,8.099,FALSE,64649.52,"Health and Beauty Aids"
2,3,"2010-09-17",82.05,2.582,211.1806415,8.099,FALSE,14566.42,"Stationery"
2,1,"2010-09-24",81.79,2.624,211.2552578,8.099,FALSE,26127.76,"Candy and Tobacco"
2,2,"2010-09-24",81.79,2.624,211.2552578,8.099,FALSE,65789.27,"Health and Beauty Aids"
2,3,"2010-09-24",81.79,2.624,211.2552578,8.099,FALSE,12302.36,"Stationery"
2,1,"2010-10-01",69.24,2.603,211.3298742,8.163,FALSE,27023.35,"Candy and Tobacco"
2,2,"2010-10-01",69.24,2.603,211.3298742,8.163,FALSE,66423.44,"Health and Beauty Aids"
2,3,"2010-10-01",69.24,2.603,211.3298742,8.163,FALSE,12390.87,"Stationery"
2,1,"2010-10-08",63.19,2.633,211.4044906,8.163,FALSE,31524.86,"Candy and Tobacco"
2,2,"2010-10-08",63.19,2.633,211.4044906,8.163,FALSE,64252.04,"Health and Beauty Aids"
2,3,"2010-10-08",63.19,2.633,211.4044906,8.163,FALSE,14480.96,"Stationery"
2,1,"2010-10-15",65.8,2.72,211.4713286,8.163,FALSE,34924.59,"Candy and Tobacco"
2,2,"2010-10-15",65.8,2.72,211.4713286,8.163,FALSE,63597.23,"Health and Beauty Aids"
2,3,"2010-10-15",65.8,2.72,211.4713286,8.163,FALSE,11490.78,"Stationery"
2,1,"2010-10-22",68.5,2.725,211.5187208,8.163,FALSE,40755.17,"Candy and Tobacco"
2,2,"2010-10-22",68.5,2.725,211.5187208,8.163,FALSE,62810.47,"Health and Beauty Aids"
2,3,"2010-10-22",68.5,2.725,211.5187208,8.163,FALSE,11462.89,"Stationery"
2,1,"2010-10-29",66.24,2.716,211.5661131,8.163,FALSE,56903.47,"Candy and Tobacco"
2,2,"2010-10-29",66.24,2.716,211.5661131,8.163,FALSE,63125.76,"Health and Beauty Aids"
2,3,"2010-10-29",66.24,2.716,211.5661131,8.163,FALSE,11236.1,"Stationery"
2,1,"2010-11-05",57.85,2.689,211.6135053,8.163,FALSE,46198.84,"Candy and Tobacco"
2,2,"2010-11-05",57.85,2.689,211.6135053,8.163,FALSE,64267.74,"Health and Beauty Aids"
2,3,"2010-11-05",57.85,2.689,211.6135053,8.163,FALSE,12098.73,"Stationery"
2,1,"2010-11-12",59.69,2.728,211.6608975,8.163,FALSE,22794.09,"Candy and Tobacco"
2,2,"2010-11-12",59.69,2.728,211.6608975,8.163,FALSE,62367.28,"Health and Beauty Aids"
2,3,"2010-11-12",59.69,2.728,211.6608975,8.163,FALSE,11819.73,"Stationery"
2,1,"2010-11-19",50.81,2.771,211.5470304,8.163,FALSE,24363.72,"Candy and Tobacco"
2,2,"2010-11-19",50.81,2.771,211.5470304,8.163,FALSE,65120.69,"Health and Beauty Aids"
2,3,"2010-11-19",50.81,2.771,211.5470304,8.163,FALSE,11233.22,"Stationery"
2,1,"2010-11-26",62.98,2.735,211.4062867,8.163,TRUE,24513.63,"Candy and Tobacco"
2,2,"2010-11-26",62.98,2.735,211.4062867,8.163,TRUE,66864.2,"Health and Beauty Aids"
2,3,"2010-11-26",62.98,2.735,211.4062867,8.163,TRUE,15224.16,"Stationery"
2,1,"2010-12-03",49.33,2.708,211.265543,8.163,FALSE,30662.62,"Candy and Tobacco"
2,2,"2010-12-03",49.33,2.708,211.265543,8.163,FALSE,62758.12,"Health and Beauty Aids"
2,3,"2010-12-03",49.33,2.708,211.265543,8.163,FALSE,15463.76,"Stationery"
2,1,"2010-12-10",45.5,2.843,211.1247993,8.163,FALSE,44451.34,"Candy and Tobacco"
2,2,"2010-12-10",45.5,2.843,211.1247993,8.163,FALSE,66513.13,"Health and Beauty Aids"
2,3,"2010-12-10",45.5,2.843,211.1247993,8.163,FALSE,16072.07,"Stationery"
2,1,"2010-12-17",47.55,2.869,211.0645458,8.163,FALSE,64512.46,"Candy and Tobacco"
2,2,"2010-12-17",47.55,2.869,211.0645458,8.163,FALSE,74559.82,"Health and Beauty Aids"
2,3,"2010-12-17",47.55,2.869,211.0645458,8.163,FALSE,18194.58,"Stationery"
2,1,"2010-12-24",49.97,2.886,211.0646599,8.163,FALSE,82523.73,"Candy and Tobacco"
2,2,"2010-12-24",49.97,2.886,211.0646599,8.163,FALSE,91738.44,"Health and Beauty Aids"
2,3,"2010-12-24",49.97,2.886,211.0646599,8.163,FALSE,21725.62,"Stationery"
2,1,"2010-12-31",47.3,2.943,211.064774,8.163,TRUE,28482.71,"Candy and Tobacco"
2,2,"2010-12-31",47.3,2.943,211.064774,8.163,TRUE,55375.52,"Health and Beauty Aids"
2,3,"2010-12-31",47.3,2.943,211.064774,8.163,TRUE,8846.2,"Stationery"
2,1,"2011-01-07",44.69,2.976,211.0648881,8.028,FALSE,19092.94,"Candy and Tobacco"
2,2,"2011-01-07",44.69,2.976,211.0648881,8.028,FALSE,62974.44,"Health and Beauty Aids"
2,3,"2011-01-07",44.69,2.976,211.0648881,8.028,FALSE,14936.37,"Stationery"
2,1,"2011-01-14",33.02,2.983,211.1176713,8.028,FALSE,22159.74,"Candy and Tobacco"
2,2,"2011-01-14",33.02,2.983,211.1176713,8.028,FALSE,56606.3,"Health and Beauty Aids"
2,3,"2011-01-14",33.02,2.983,211.1176713,8.028,FALSE,12698.84,"Stationery"
2,1,"2011-01-21",41.4,3.016,211.4864691,8.028,FALSE,23088.16,"Candy and Tobacco"
2,2,"2011-01-21",41.4,3.016,211.4864691,8.028,FALSE,62126.32,"Health and Beauty Aids"
2,3,"2011-01-21",41.4,3.016,211.4864691,8.028,FALSE,17268.17,"Stationery"
2,1,"2011-01-28",42.83,3.01,211.8552668,8.028,FALSE,25461.57,"Candy and Tobacco"
2,2,"2011-01-28",42.83,3.01,211.8552668,8.028,FALSE,59940.76,"Health and Beauty Aids"
2,3,"2011-01-28",42.83,3.01,211.8552668,8.028,FALSE,13959.9,"Stationery"
2,1,"2011-02-04",38.25,2.989,212.2240646,8.028,FALSE,29606.98,"Candy and Tobacco"
2,2,"2011-02-04",38.25,2.989,212.2240646,8.028,FALSE,60069.23,"Health and Beauty Aids"
2,3,"2011-02-04",38.25,2.989,212.2240646,8.028,FALSE,12058.12,"Stationery"
2,1,"2011-02-11",33.19,3.022,212.5928624,8.028,TRUE,51382.63,"Candy and Tobacco"
2,2,"2011-02-11",33.19,3.022,212.5928624,8.028,TRUE,70619.64,"Health and Beauty Aids"
2,3,"2011-02-11",33.19,3.022,212.5928624,8.028,TRUE,12593.04,"Stationery"
2,1,"2011-02-18",57.83,3.045,212.9033115,8.028,FALSE,62706.27,"Candy and Tobacco"
2,2,"2011-02-18",57.83,3.045,212.9033115,8.028,FALSE,69487.17,"Health and Beauty Aids"
2,3,"2011-02-18",57.83,3.045,212.9033115,8.028,FALSE,11999.17,"Stationery"
2,1,"2011-02-25",60.8,3.065,213.190421,8.028,FALSE,22631.87,"Candy and Tobacco"
2,2,"2011-02-25",60.8,3.065,213.190421,8.028,FALSE,65829.84,"Health and Beauty Aids"
2,3,"2011-02-25",60.8,3.065,213.190421,8.028,FALSE,11936.79,"Stationery"
2,1,"2011-03-04",57.77,3.288,213.4775305,8.028,FALSE,25562.33,"Candy and Tobacco"
2,2,"2011-03-04",57.77,3.288,213.4775305,8.028,FALSE,70042.14,"Health and Beauty Aids"
2,3,"2011-03-04",57.77,3.288,213.4775305,8.028,FALSE,12597.45,"Stationery"
2,1,"2011-03-11",52.7,3.459,213.7646401,8.028,FALSE,26025.39,"Candy and Tobacco"
2,2,"2011-03-11",52.7,3.459,213.7646401,8.028,FALSE,67898.82,"Health and Beauty Aids"
2,3,"2011-03-11",52.7,3.459,213.7646401,8.028,FALSE,11247.41,"Stationery"
2,1,"2011-03-18",62.32,3.488,214.0156238,8.028,FALSE,25405.55,"Candy and Tobacco"
2,2,"2011-03-18",62.32,3.488,214.0156238,8.028,FALSE,64567.4,"Health and Beauty Aids"
2,3,"2011-03-18",62.32,3.488,214.0156238,8.028,FALSE,9122.49,"Stationery"
2,1,"2011-03-25",69.42,3.473,214.2521573,8.028,FALSE,23880.58,"Candy and Tobacco"
2,2,"2011-03-25",69.42,3.473,214.2521573,8.028,FALSE,60715.5,"Health and Beauty Aids"
2,3,"2011-03-25",69.42,3.473,214.2521573,8.028,FALSE,10075.46,"Stationery"
2,1,"2011-04-01",55.43,3.524,214.4886908,7.931,FALSE,24591.68,"Candy and Tobacco"
2,2,"2011-04-01",55.43,3.524,214.4886908,7.931,FALSE,65018.79,"Health and Beauty Aids"
2,3,"2011-04-01",55.43,3.524,214.4886908,7.931,FALSE,10844.24,"Stationery"
2,1,"2011-04-08",67,3.622,214.7252242,7.931,FALSE,28223.45,"Candy and Tobacco"
2,2,"2011-04-08",67,3.622,214.7252242,7.931,FALSE,61878.07,"Health and Beauty Aids"
2,3,"2011-04-08",67,3.622,214.7252242,7.931,FALSE,11858.62,"Stationery"
2,1,"2011-04-15",69.48,3.743,214.9420631,7.931,FALSE,34644.85,"Candy and Tobacco"
2,2,"2011-04-15",69.48,3.743,214.9420631,7.931,FALSE,62959.75,"Health and Beauty Aids"
2,3,"2011-04-15",69.48,3.743,214.9420631,7.931,FALSE,11079.28,"Stationery"
2,1,"2011-04-22",69.39,3.807,215.1096657,7.931,FALSE,72065.08,"Candy and Tobacco"
2,2,"2011-04-22",69.39,3.807,215.1096657,7.931,FALSE,64738.13,"Health and Beauty Aids"
2,3,"2011-04-22",69.39,3.807,215.1096657,7.931,FALSE,11080.5,"Stationery"
2,1,"2011-04-29",69.21,3.81,215.2772683,7.931,FALSE,57905.55,"Candy and Tobacco"
2,2,"2011-04-29",69.21,3.81,215.2772683,7.931,FALSE,62751.61,"Health and Beauty Aids"
2,3,"2011-04-29",69.21,3.81,215.2772683,7.931,FALSE,10716.84,"Stationery"
2,1,"2011-05-06",61.48,3.906,215.4448709,7.931,FALSE,24658.53,"Candy and Tobacco"
2,2,"2011-05-06",61.48,3.906,215.4448709,7.931,FALSE,63235.76,"Health and Beauty Aids"
2,3,"2011-05-06",61.48,3.906,215.4448709,7.931,FALSE,12299.04,"Stationery"
2,1,"2011-05-13",74.61,3.899,215.6124735,7.931,FALSE,22484.33,"Candy and Tobacco"
2,2,"2011-05-13",74.61,3.899,215.6124735,7.931,FALSE,62941.61,"Health and Beauty Aids"
2,3,"2011-05-13",74.61,3.899,215.6124735,7.931,FALSE,11231.21,"Stationery"
2,1,"2011-05-20",67.14,3.907,215.3834778,7.931,FALSE,21590.53,"Candy and Tobacco"
2,2,"2011-05-20",67.14,3.907,215.3834778,7.931,FALSE,61960.83,"Health and Beauty Aids"
2,3,"2011-05-20",67.14,3.907,215.3834778,7.931,FALSE,10788,"Stationery"
2,1,"2011-05-27",76.42,3.786,215.1544822,7.931,FALSE,21334.34,"Candy and Tobacco"
2,2,"2011-05-27",76.42,3.786,215.1544822,7.931,FALSE,64755.07,"Health and Beauty Aids"
2,3,"2011-05-27",76.42,3.786,215.1544822,7.931,FALSE,10729.48,"Stationery"
2,1,"2011-06-03",83.07,3.699,214.9254865,7.931,FALSE,22174.12,"Candy and Tobacco"
2,2,"2011-06-03",83.07,3.699,214.9254865,7.931,FALSE,65848.98,"Health and Beauty Aids"
2,3,"2011-06-03",83.07,3.699,214.9254865,7.931,FALSE,11452.62,"Stationery"
2,1,"2011-06-10",83.4,3.648,214.6964908,7.931,FALSE,21554.22,"Candy and Tobacco"
2,2,"2011-06-10",83.4,3.648,214.6964908,7.931,FALSE,66831.49,"Health and Beauty Aids"
2,3,"2011-06-10",83.4,3.648,214.6964908,7.931,FALSE,10424.01,"Stationery"
2,1,"2011-06-17",86.53,3.637,214.6513538,7.931,FALSE,22431.56,"Candy and Tobacco"
2,2,"2011-06-17",86.53,3.637,214.6513538,7.931,FALSE,66648.26,"Health and Beauty Aids"
2,3,"2011-06-17",86.53,3.637,214.6513538,7.931,FALSE,10714.53,"Stationery"
2,1,"2011-06-24",85.17,3.594,214.7441108,7.931,FALSE,21426.72,"Candy and Tobacco"
2,2,"2011-06-24",85.17,3.594,214.7441108,7.931,FALSE,61507.28,"Health and Beauty Aids"
2,3,"2011-06-24",85.17,3.594,214.7441108,7.931,FALSE,10950.77,"Stationery"
2,1,"2011-07-01",85.69,3.524,214.8368678,7.852,FALSE,21706.59,"Candy and Tobacco"
2,2,"2011-07-01",85.69,3.524,214.8368678,7.852,FALSE,64838.42,"Health and Beauty Aids"
2,3,"2011-07-01",85.69,3.524,214.8368678,7.852,FALSE,10217.77,"Stationery"
2,1,"2011-07-08",87.7,3.48,214.9296249,7.852,FALSE,21037.47,"Candy and Tobacco"
2,2,"2011-07-08",87.7,3.48,214.9296249,7.852,FALSE,64206.49,"Health and Beauty Aids"
2,3,"2011-07-08",87.7,3.48,214.9296249,7.852,FALSE,11795.66,"Stationery"
2,1,"2011-07-15",89.83,3.575,215.0134426,7.852,FALSE,20810.61,"Candy and Tobacco"
2,2,"2011-07-15",89.83,3.575,215.0134426,7.852,FALSE,63850.33,"Health and Beauty Aids"
2,3,"2011-07-15",89.83,3.575,215.0134426,7.852,FALSE,20035.43,"Stationery"
2,1,"2011-07-22",89.34,3.651,215.0749122,7.852,FALSE,20456.83,"Candy and Tobacco"
2,2,"2011-07-22",89.34,3.651,215.0749122,7.852,FALSE,64188.7,"Health and Beauty Aids"
2,3,"2011-07-22",89.34,3.651,215.0749122,7.852,FALSE,26963.83,"Stationery"
2,1,"2011-07-29",90.07,3.682,215.1363819,7.852,FALSE,20783.05,"Candy and Tobacco"
2,2,"2011-07-29",90.07,3.682,215.1363819,7.852,FALSE,62022.55,"Health and Beauty Aids"
2,3,"2011-07-29",90.07,3.682,215.1363819,7.852,FALSE,31299.26,"Stationery"
2,1,"2011-08-05",93.34,3.684,215.1978515,7.852,FALSE,20875.73,"Candy and Tobacco"
2,2,"2011-08-05",93.34,3.684,215.1978515,7.852,FALSE,67755.05,"Health and Beauty Aids"
2,3,"2011-08-05",93.34,3.684,215.1978515,7.852,FALSE,41720.49,"Stationery"
2,1,"2011-08-12",91.58,3.638,215.2593211,7.852,FALSE,20580.3,"Candy and Tobacco"
2,2,"2011-08-12",91.58,3.638,215.2593211,7.852,FALSE,66849.04,"Health and Beauty Aids"
2,3,"2011-08-12",91.58,3.638,215.2593211,7.852,FALSE,49828.06,"Stationery"
2,1,"2011-08-19",89.86,3.554,215.3229307,7.852,FALSE,21324.65,"Candy and Tobacco"
2,2,"2011-08-19",89.86,3.554,215.3229307,7.852,FALSE,67360.35,"Health and Beauty Aids"
2,3,"2011-08-19",89.86,3.554,215.3229307,7.852,FALSE,68674.69,"Stationery"
2,1,"2011-08-26",90.45,3.523,215.386897,7.852,FALSE,21642.33,"Candy and Tobacco"
2,2,"2011-08-26",90.45,3.523,215.386897,7.852,FALSE,69418.62,"Health and Beauty Aids"
2,3,"2011-08-26",90.45,3.523,215.386897,7.852,FALSE,62742.35,"Stationery"
2,1,"2011-09-02",89.64,3.533,215.4508632,7.852,FALSE,23645.73,"Candy and Tobacco"
2,2,"2011-09-02",89.64,3.533,215.4508632,7.852,FALSE,66006.89,"Health and Beauty Aids"
2,3,"2011-09-02",89.64,3.533,215.4508632,7.852,FALSE,28003.45,"Stationery"
2,1,"2011-09-09",77.97,3.546,215.5148295,7.852,TRUE,22549.64,"Candy and Tobacco"
2,2,"2011-09-09",77.97,3.546,215.5148295,7.852,TRUE,60703.72,"Health and Beauty Aids"
2,3,"2011-09-09",77.97,3.546,215.5148295,7.852,TRUE,15159.24,"Stationery"
2,1,"2011-09-16",78.85,3.526,215.6944378,7.852,FALSE,23973.86,"Candy and Tobacco"
2,2,"2011-09-16",78.85,3.526,215.6944378,7.852,FALSE,59135.08,"Health and Beauty Aids"
2,3,"2011-09-16",78.85,3.526,215.6944378,7.852,FALSE,13413.93,"Stationery"
2,1,"2011-09-23",75.58,3.467,216.0282356,7.852,FALSE,24204.22,"Candy and Tobacco"
2,2,"2011-09-23",75.58,3.467,216.0282356,7.852,FALSE,61107.02,"Health and Beauty Aids"
2,3,"2011-09-23",75.58,3.467,216.0282356,7.852,FALSE,12265.92,"Stationery"
2,1,"2011-09-30",78.14,3.355,216.3620333,7.852,FALSE,24949.42,"Candy and Tobacco"
2,2,"2011-09-30",78.14,3.355,216.3620333,7.852,FALSE,61698.6,"Health and Beauty Aids"
2,3,"2011-09-30",78.14,3.355,216.3620333,7.852,FALSE,12315.2,"Stationery"
2,1,"2011-10-07",69.92,3.285,216.6958311,7.441,FALSE,28071.56,"Candy and Tobacco"
2,2,"2011-10-07",69.92,3.285,216.6958311,7.441,FALSE,64978.04,"Health and Beauty Aids"
2,3,"2011-10-07",69.92,3.285,216.6958311,7.441,FALSE,13716.81,"Stationery"
2,1,"2011-10-14",71.67,3.274,217.0048261,7.441,FALSE,29264.62,"Candy and Tobacco"
2,2,"2011-10-14",71.67,3.274,217.0048261,7.441,FALSE,62476.91,"Health and Beauty Aids"
2,3,"2011-10-14",71.67,3.274,217.0048261,7.441,FALSE,12920.6,"Stationery"
2,1,"2011-10-21",64.53,3.353,217.1650042,7.441,FALSE,33205.32,"Candy and Tobacco"
2,2,"2011-10-21",64.53,3.353,217.1650042,7.441,FALSE,60669.07,"Health and Beauty Aids"
2,3,"2011-10-21",64.53,3.353,217.1650042,7.441,FALSE,11464.09,"Stationery"
2,1,"2011-10-28",65.87,3.372,217.3251824,7.441,FALSE,43490.95,"Candy and Tobacco"
2,2,"2011-10-28",65.87,3.372,217.3251824,7.441,FALSE,59276.11,"Health and Beauty Aids"
2,3,"2011-10-28",65.87,3.372,217.3251824,7.441,FALSE,10871.46,"Stationery"
2,1,"2011-11-04",55.53,3.332,217.4853605,7.441,FALSE,55729.13,"Candy and Tobacco"
